Unnamed: 0,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,accepted
634,from_0_to_200,24,Existing_credits_paid_till_now,new_car,7852.197712241765,<100DM,<1yr,3,female_divorced/separated/married,None,4,car_or_other_nonsavings,,none,own,1,unskilled_resident,1,yes,yes,1
635,None,12,Existing_credits_paid_till_now,education,1542.0,<100DM,>7yrs,4,male_single,None,4,building_society_savings_agreement/life_insurance,47.0,bank,own,3,skilled_employee/official,2,yes,yes,0
636,None,24,Existing_credits_paid_till_now,radio/television,7360.0,500_to_1000DM,4_to_7yrs,4,female_divorced/separated/married,None,1,car_or_other_nonsavings,28.0,none,own,1,skilled_employee/official,1,none,yes,0
637,None,60,Delay_in_past,radio/television,993.1972722947639,<100DM,4_to_7yrs,2,male_single,None,4,car_or_other_nonsavings,,none,own,2,skilled_employee/official,1,yes,yes,0
638,None,12,Existing_credits_paid_till_now,radio/television,3205.134651764918,<100DM,<1yr,4,female_divorced/separated/married,None,3,car_or_other_nonsavings,34.0,none,own,1,skilled_employee/official,2,none,yes,0
639,0_checking,42,Delay_in_past,radio/television,5899.6316662771815,<100DM,4_to_7yrs,3,male_single,None,2,building_society_savings_agreement/life_insurance,26.0,bank,own,2,skilled_employee/official,2,yes,yes,1
640,0_checking,18`,Existing_credits_paid_till_now,education,8117.262285726754,<100DM,unemployed,4,feemale_divorced/separated/married,None,1,real_estate,27.0,none,own,1,unemployed/unskilled_nonresident,1,none,yes,1
641,from_zero_to_200,15,Existing_credits_paid_till_now,repairs,1917.5510606024034,<100DM,>7yrs,4,male_single,None,4,car_or_other_nonsavings,38.0,none,own,2,unskilled_resident,1,none,yes,0
642,None,15,Existing_credits_paid_till_now,education,10866.0,100_to_500DM,1_to_4yrs,3,male_single,None,2,building_society_savings_agreement/life_insurance,40.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,1
643,None,24,Critical_acct_other_credits_existing,radio/television,4663.0,<100DM,4_to_7yrs,4,male_married/widowed,guarantor,2,car_or_other_nonsavings,33.0,none,own,2,skilled_employee/official,1,yes,yes,0
644,0_checking,None,Critical_acct_other_credits_existing,radio/television,3273.0,<100DM,4_to_7yrs,4,male_married/widowed,None,1,building_society_savings_agreement/life_insurance,32.0,none,own,2,management_self-employed_highly_qualified/officer,1,yes,yes,0
645,None,36,Delay_in_past,business,9434.13227089775,Unknown_or_no_savings_acct,<1yr,4,male_single,None,4,car_or_other_nonsavings,27.0,none,rent,2,skilled_employee/official,1,yes,yes,1
646,0_checking,30,No_credits_taken_or_all_paid,furniture/equipment,1518.2025385719837,<100DM,1_to_4yrs,2,male_divorced/separated,guarantor,2,real_estate,32.0,none,own,2,skilled_employee/official,1,none,yes,0
647,None,12,Existing_credits_paid_till_now,new_car,6920.0,500_to_1000DM,1_to_4yrs,2,female_divorced/separated/married,None,2,building_society_savings_agreement/life_insurance,26.0,none,own,1,skilled_employee/official,1,none,yes,1
648,more_then_200,24,Existing_credits_paid_till_now,newcar,8595.601093625268,<100DM,4_to_7yrs,4,male_single,None,3,unknown/no_property,38.0,bank,for_free,1,skilled_employee/official,2,none,yes,1
649,0_checking,12,Existing_credits_paid_till_now,education,5789.315566687832,<100DM,1_to_4yrs,4,male_single,None,4,car_or_other_nonsavings,40.0,none,rent,1,unskilled_resident,2,none,yes,1
650,0_checking,48,Existing_credits_paid_till_now,education,704.0,<100DM,4_to_7yrs,4,male_single,None,1,unknown/no_property,50.0,none,for_free,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
651,from_0_to_200,12,Existing_credits_paid_till_now,furniture/equipment,6027.957358254832,<100DM,1_to_4yrs,4,male_single,None,2,building_society_savings_agreement/life_insurance,37.0,none,own,1,unskilled_resident,1,none,yes,1
652,zero_checking,None,Existing_credits_paid_till_now,new_car,5588.315743438177,<100DM,>7yrs,4,male_single,co-applicant,1,real_estate,45.0,none,own,1,skilled_employee/official,1,none,yes,1
653,from_0_to_200,36,Delay_in_past,new_car,7476.0,100_to_500DM,>7yrs,2,male_single,None,4,car_or_other_nonsavings,42.0,none,own,4,management_self-employed_highly_qualified/officer,1,yes,yes,1
654,None,24,Critical_acct_other_credits_existing,used_car,3503.0,<100DM,4_to_7yrs,4,male_single,None,3,car_or_other_nonsavings,35.0,none,own,2,skilled_employee/official,1,yes,yes,0
655,0_checking,14,Existing_credits_paid_till_now,new_car,4469.0,<100DM,unemployed,1,male_single,None,4,unknown/no_property,22.0,none,for_free,1,skilled_employee/official,1,none,yes,0
656,from_0_to_200,12,Existing_credits_paid_till_now,new_car,7998.136184297589,<100DM,>7yrs,4,male_single,None,4,car_or_other_nonsavings,41.0,bank,own,1,unskilled_resident,2,none,yes,1
657,None,48,Existing_credits_paid_till_now,radio/television,1738.0,Unknown_or_no_savings_acct,4_to_7yrs,4,male_single,None,3,car_or_other_nonsavings,37.0,stores,own,1,skilled_employee/official,1,yes,yes,0
658,from_zero_to_200,30,No_credits_taken_or_all_paid,business,4637.863972526145,<100DM,1_to_4yrs,2,feemale_divorced/separated/married,None,1,car_or_other_nonsavings,28.0,none,own,2,skilled_employee/official,1,none,yes,0
659,from_zero_to_200,18`,Critical_acct_other_credits_existing,furniture/equipment,1183.328201854819,<100DM,>7yrs,2,male_single,None,1,unknown/no_property,,none,own,1,skilled_employee/official,1,yes,yes,0
660,more_than_200,12,Existing_credits_paid_till_now,radio/television,4301.358592568056,<100DM,1_to_4yrs,3,male_married/widowed,None,4,real_estate,23.0,none,rent,1,skilled_employee/official,1,none,yes,0
661,0_checking,12,Existing_credits_paid_till_now,new_car,5163.918699643104,Unknown_or_no_savings_acct,1_to_4yrs,4,male_married/widowed,None,2,car_or_other_nonsavings,23.0,none,own,1,skilled_employee/official,1,none,yes,1
662,None,21,Existing_credits_paid_till_now,furniture/equipment,3689.5346580945024,<100DM,>7yrs,4,male_single,None,2,real_estate,50.0,none,own,2,skilled_employee/official,1,none,yes,0
663,from_0_to_200,6,Delay_in_past,furniture/equipment,1623.0,<100DM,unemployed,4,male_single,None,1,building_society_savings_agreement/life_insurance,35.0,stores,own,2,management_self-employed_highly_qualified/officer,1,yes,yes,0
664,more_than_200,6,Critical_acct_other_credits_existing,education,2456.0,<100DM,1_to_4yrs,2,female_divorced/separated/married,None,4,building_society_savings_agreement/life_insurance,50.0,none,own,1,unskilled_resident,1,none,yes,0
665,None,24,Critical_acct_other_credits_existing,other,1596.0,<100DM,unemployed,4,male_single,co-applicant,2,unknown/no_property,27.0,bank,own,2,management_self-employed_highly_qualified/officer,1,yes,yes,0
666,from_zero_to_200,30,All_credits_paid_duly,furniture/equipment,4447.8408985487395,>1000DM,1_to_4yrs,4,male_single,None,2,car_or_other_nonsavings,34.0,stores,own,1,skilled_employee/official,2,yes,yes,0
667,None,48,All_credits_paid_duly,business,2151.636620305653,<100DM,1_to_4yrs,1,female_divorced/separated/married,None,1,real_estate,27.0,stores,own,1,skilled_employee/official,1,none,yes,0
668,zero_checking,12,Critical_acct_other_credits_existing,new_car,8630.0,<100DM,>7yrs,3,male_single,co-applicant,4,building_society_savings_agreement/life_insurance,43.0,none,rent,2,skilled_employee/official,1,yes,yes,1
669,more_than_200,30,Critical_acct_other_credits_existing,radio/television,1300.0,<100DM,>7yrs,4,male_single,None,4,building_society_savings_agreement/life_insurance,47.0,none,own,1,skilled_employee/official,1,none,yes,0
670,None,None,Critical_acct_other_credits_existing,business,606.0,100_to_500DM,1_to_4yrs,3,male_single,None,3,building_society_savings_agreement/life_insurance,27.0,none,own,2,unskilled_resident,1,yes,yes,0
671,None,36,None,business,2066.877601249183,100_to_500DM,4_to_7yrs,2,male_single,None,2,car_or_other_nonsavings,31.0,none,own,2,skilled_employee/official,1,yes,yes,0
672,None,60,Existing_credits_paid_till_now,new_car,603.3618879463403,<100DM,>7yrs,2,male_single,None,4,building_society_savings_agreement/life_insurance,42.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
673,None,6,Critical_acct_other_credits_existing,new_car,6912.0,500_to_1000DM,1_to_4yrs,1,male_married/widowed,None,2,car_or_other_nonsavings,24.0,none,own,1,skilled_employee/official,1,none,yes,0
674,None,21,Delay_in_past,business,7730.754432902634,500_to_1000DM,<1yr,4,male_single,None,2,real_estate,,bank,own,1,unskilled_resident,2,none,yes,1
675,None,30,None,radio/television,2284.0,<100DM,4_to_7yrs,4,female_divorced/separated/married,None,4,car_or_other_nonsavings,26.0,none,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
676,None,24,Critical_acct_other_credits_existing,furniture/equipment,3753.0,<100DM,>7yrs,4,male_single,None,4,car_or_other_nonsavings,33.0,none,own,1,skilled_employee/official,1,yes,yes,0
677,from_zero_to_200,72,Existing_credits_paid_till_now,radio/television,8906.622236224119,100_to_500DM,1_to_4yrs,2,male_married/widowed,None,2,car_or_other_nonsavings,24.0,none,own,1,skilled_employee/official,1,none,yes,1
678,zero_checking,24,Existing_credits_paid_till_now,radio/television,884.0586247072788,<100DM,>7yrs,4,male_single,None,4,real_estate,64.0,bank,rent,1,unskilled_resident,1,none,yes,0
679,None,18`,Existing_credits_paid_till_now,radio/television,2413.0,<100DM,<1yr,3,female_divorced/separated/married,None,1,real_estate,26.0,none,own,1,skilled_employee/official,1,none,yes,0
680,None,6,Existing_credits_paid_till_now,education,4625.231092828144,<100DM,<1yr,1,female_divorced/separated/married,None,2,unknown/no_property,56.0,none,own,1,skilled_employee/official,1,none,yes,0
681,None,12,Existing_credits_paid_till_now,radio/television,4262.436958670951,Unknown_or_no_savings_acct,1_to_4yrs,4,male_single,None,4,unknown/no_property,37.0,none,for_free,1,skilled_employee/official,1,yes,yes,0
682,None,None,Delay_in_past,radio/television,3526.0,<100DM,1_to_4yrs,4,male_married/widowed,None,3,real_estate,33.0,bank,own,2,skilled_employee/official,1,none,yes,0
683,None,24,Critical_acct_other_credits_existing,radio/television,4375.0,<100DM,<1yr,3,male_married/widowed,None,3,unknown/no_property,47.0,none,for_free,3,skilled_employee/official,1,yes,yes,0
684,from_0_to_200,36,Delay_in_past,business,3754.0,100_to_500DM,4_to_7yrs,1,male_single,None,3,building_society_savings_agreement/life_insurance,31.0,none,own,2,unskilled_resident,2,yes,yes,0
685,None,60,Existing_credits_paid_till_now,new_car,1759.9981712162164,Unknown_or_no_savings_acct,1_to_4yrs,4,male_single,None,4,unknown/no_property,34.0,none,for_free,1,skilled_employee/official,2,yes,yes,0
686,more_than_200,10,Critical_acct_other_credits_existing,radio/television,2713.9855242309736,Unknown_or_no_savings_acct,4_to_7yrs,4,male_single,None,2,building_society_savings_agreement/life_insurance,,none,own,2,skilled_employee/official,1,yes,yes,0
687,from_zero_to_200,36,Delay_in_past,new_car,1034.5877486117217,100_to_500DM,>7yrs,4,male_single,None,3,unknown/no_property,30.0,none,for_free,1,skilled_employee/official,1,none,yes,0
688,None,9,Existing_credits_paid_till_now,radio/television,1525.0,100_to_500DM,>7yrs,3,male_single,co-applicant,4,car_or_other_nonsavings,35.0,none,own,1,skilled_employee/official,1,yes,yes,0
689,zero_checking,12,Existing_credits_paid_till_now,new_car,2200.86391517909,>1000DM,1_to_4yrs,1,male_single,None,3,building_society_savings_agreement/life_insurance,31.0,none,own,1,skilled_employee/official,2,none,yes,0
690,zero_checking,15,Critical_acct_other_credits_existing,furniture/equipment,1983.795778779081,<100DM,1_to_4yrs,2,male_divorced/separated,None,3,building_society_savings_agreement/life_insurance,25.0,none,own,2,skilled_employee/official,1,none,yes,0
691,from_zero_to_200,15,None,repairs,3105.0,100_to_500DM,1_to_4yrs,3,female_divorced/separated/married,None,2,real_estate,25.0,none,own,1,unskilled_resident,1,none,yes,0
692,from_0_to_200,24,Existing_credits_paid_till_now,radio/television,1024.0,100_to_500DM,<1yr,2,male_single,None,1,car_or_other_nonsavings,29.0,none,own,1,skilled_employee/official,1,none,yes,0
693,zero_checking,None,Critical_acct_other_credits_existing,new_car,2290.957622823224,Unknown_or_no_savings_acct,<1yr,1,male_single,None,3,real_estate,44.0,none,own,2,unskilled_resident,2,none,yes,0
694,None,24,Existing_credits_paid_till_now,radio/television,2594.0,<100DM,4_to_7yrs,4,male_single,None,2,car_or_other_nonsavings,28.0,none,own,1,skilled_employee/official,1,yes,yes,0
695,None,6,Existing_credits_paid_till_now,used_car,2245.311094183584,500_to_1000DM,1_to_4yrs,2,male_single,None,4,building_society_savings_agreement/life_insurance,50.0,none,rent,1,skilled_employee/official,1,none,yes,0
696,from_zero_to_200,12,Existing_credits_paid_till_now,radio/television,2496.0,<100DM,4_to_7yrs,4,male_single,guarantor,3,real_estate,29.0,none,own,2,skilled_employee/official,1,none,no,0
697,None,12,Critical_acct_other_credits_existing,new_car,1204.0,<100DM,unemployed,1,female_divorced/separated/married,None,2,building_society_savings_agreement/life_insurance,38.0,none,own,1,unemployed/unskilled_nonresident,1,none,yes,0
698,None,18`,Critical_acct_other_credits_existing,radio/television,4536.0,<100DM,1_to_4yrs,4,male_single,None,2,car_or_other_nonsavings,24.0,none,own,2,skilled_employee/official,1,none,yes,0
699,0_checking,9,Existing_credits_paid_till_now,radio/television,2743.0,<100DM,4_to_7yrs,3,male_single,None,4,real_estate,59.0,none,own,1,skilled_employee/official,1,none,yes,0
700,more_than_200,15,Existing_credits_paid_till_now,education,3946.0,<100DM,>7yrs,4,male_single,None,4,car_or_other_nonsavings,40.0,none,rent,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
701,None,12,Existing_credits_paid_till_now,furniture/equipment,9962.0,500_to_1000DM,1_to_4yrs,4,feemale_divorced/separated/married,None,4,car_or_other_nonsavings,29.0,none,rent,1,unskilled_resident,1,none,yes,1
702,0_checking,48,Critical_acct_other_credits_existing,used_car,12938.0,<100DM,>7yrs,4,male_single,None,4,unknown/no_property,46.0,none,for_free,2,skilled_employee/official,1,yes,yes,1
703,more_than_200,24,Existing_credits_paid_till_now,radio/television,601.0,100_to_500DM,>7yrs,4,feemale_divorced/separated/married,None,2,unknown/no_property,47.0,none,for_free,1,skilled_employee/official,1,yes,yes,0
704,from_zero_to_200,30,Delay_in_past,business,4404.0,100_to_500DM,>7yrs,4,male_single,None,2,building_society_savings_agreement/life_insurance,41.0,stores,own,2,skilled_employee/official,1,none,yes,0
705,from_zero_to_200,27,Existing_credits_paid_till_now,business,855.0,<100DM,<1yr,4,female_divorced/separated/married,None,1,building_society_savings_agreement/life_insurance,32.0,none,own,1,skilled_employee/official,2,yes,yes,0
706,None,15,Existing_credits_paid_till_now,new_car,4097.0,500_to_1000DM,>7yrs,1,feemale_divorced/separated/married,None,4,unknown/no_property,35.0,none,for_free,1,skilled_employee/official,1,none,yes,0
707,from_0_to_200,48,Existing_credits_paid_till_now,new_car,5285.837407189303,100_to_500DM,4_to_7yrs,3,male_single,None,2,building_society_savings_agreement/life_insurance,24.0,none,own,1,skilled_employee/official,1,none,yes,1
708,from_zero_to_200,12,No_credits_taken_or_all_paid,furniture/equipment,17957.0,<100DM,<1yr,4,feemale_divorced/separated/married,None,3,building_society_savings_agreement/life_insurance,25.0,none,rent,2,skilled_employee/official,1,none,yes,1
709,from_zero_to_200,9,Existing_credits_paid_till_now,radio/television,2406.3847872195565,<100DM,>7yrs,4,feemale_divorced/separated/married,None,4,real_estate,25.0,none,own,1,skilled_employee/official,1,none,yes,0
710,from_0_to_200,9,Existing_credits_paid_till_now,radio/television,2061.0,<100DM,1_to_4yrs,2,male_single,None,2,real_estate,37.0,none,own,1,unskilled_resident,2,none,yes,0
711,None,None,Critical_acct_other_credits_existing,radio/television,4978.768388403463,500_to_1000DM,>7yrs,4,male_single,None,3,building_society_savings_agreement/life_insurance,32.0,bank,own,2,management_self-employed_highly_qualified/officer,1,yes,yes,0
712,0_checking,6,None,education,6007.1191308591015,<100DM,>7yrs,4,feemale_divorced/separated/married,None,4,unknown/no_property,35.0,none,for_free,1,skilled_employee/official,1,none,yes,1
713,None,21,Existing_credits_paid_till_now,used_car,3653.5633475039413,Unknown_or_no_savings_acct,>7yrs,4,male_single,None,4,real_estate,46.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,0
714,0_checking,9,None,radio/television,2743.0,<100DM,1_to_4yrs,4,male_single,None,4,real_estate,25.0,none,own,2,unskilled_resident,1,none,yes,0
715,from_0_to_200,60,Existing_credits_paid_till_now,new_car,6732.0,<100DM,4_to_7yrs,4,male_single,None,2,unknown/no_property,27.0,none,own,1,management_self-employed_highly_qualified/officer,1,yes,yes,1
716,None,30,Critical_acct_other_credits_existing,used_car,2987.0,Unknown_or_no_savings_acct,>7yrs,1,male_single,None,4,car_or_other_nonsavings,63.0,none,own,2,skilled_employee/official,1,none,yes,0
717,None,30,Critical_acct_other_credits_existing,radio/television,7789.0,Unknown_or_no_savings_acct,>7yrs,3,male_single,None,2,car_or_other_nonsavings,40.0,none,own,2,skilled_employee/official,2,yes,yes,0
